MC Hyperbolic Ising model
p:;3
q:;7
n:;7
Active nodes:;115
Total nodes:;187
Beta:;1
E:;0.2691563306249747
J:;0.18633899812498247
Gamma:;100
Epsilon:;-1.047197551196598
h:;0.08333333333333337
Thermaliatzion time [its]:;100000000
MC update time [its]:;100000
MC samples:;1000

Time for Thermalization [s]:;69.84805703163147

Time for Sampling [s]:;70.58117365837097

Energy; Boundary_length
-87.28223512953429;45
-83.28636313620106;53
-83.37072847120109;47
-84.03326713120097;47
-80.13208048953476;42
-85.2781071228675;54
-82.29049114286785;49
-80.9633498195347;47
-85.11144045620082;55
-81.4612858162013;43
-83.6196964695344;50
-84.69786979453426;54
-81.212317817868;44
-83.45096579953434;51
-83.6196964695344;49
-81.04771515453473;42
-83.69993379786764;53
-82.79049114286785;46
-83.45096579953434;52
-81.212317817868;43
-80.63001648620136;43
-79.63414449286815;38
-81.70818981120121;49
-80.63001648620136;44
-84.28223512953429;54
-82.95509380620112;51
-82.87072847120109;51
-83.70199780120103;53
-82.45715780953452;47
-83.45302980286773;51
-82.95509380620112;49
-82.29255514620124;45
-82.62382447620118;46
-79.0539071645349;33
-82.62382447620118;47
-84.28017112620088;56
-84.28017112620088;54
-83.53533113453437;51
-81.62588847953458;46
-83.53739513786776;49
-83.28429913286767;52
-84.03533113453437;50
-83.86660046453432;51
-82.04152314453455;47
-84.03533113453437;50
-82.04152314453455;45
-81.54358714786794;43
-81.45922181286791;46
-83.617632466201;49
-81.87692048120127;45
-83.28842713953446;48
-83.69993379786764;53
-83.20406180453443;48
-82.78842713953446;47
-82.37692048120127;49
-81.87692048120127;43
-82.45715780953452;49
-80.38517649453485;39
-84.36660046453432;51
-78.63827249953493;37
-79.38517649453485;42
-82.04152314453455;47
-82.12795248286797;45
-82.62176047286779;48
-84.20199780120103;48
-80.87898448453467;42
-81.13001648620136;40
-84.69580579120085;53
-84.03533113453437;51
-84.36453646120091;53
-83.28636313620106;49
-82.45509380620112;51
-82.45922181286791;45
-82.53945914120115;47
-82.45715780953452;48
-82.4612858162013;39
-83.45096579953434;53
-82.78842713953446;48
-82.70818981120121;44
-82.70406180453443;49
-83.95096579953434;49
-80.46541382286809;43
-82.95715780953452;47
-83.12176047286779;49
-84.44890179620094;53
-82.12382447620118;48
-83.86660046453432;52
-80.712317817868;44
-81.87485647786788;45
-83.1196964695344;49
-83.1196964695344;54
-83.70199780120103;52
-81.63001648620136;42
-82.4612858162013;46
-82.29255514620124;50
-83.70199780120103;51
-80.96541382286809;41
-82.45509380620112;48
-82.45715780953452;46
-84.11556846286761;53
-81.87692048120127;48
-81.71025381453461;43
-82.53739513786776;49
-84.69580579120085;51
-83.78429913286767;51
-81.04358714786794;43
-83.86660046453432;50
-83.70199780120103;52
-82.87279247453449;48
-82.29255514620124;48
-83.86660046453432;50
-82.79255514620124;43
-80.4633498195347;42
-82.54152314453455;48
-82.04152314453455;46
-82.20818981120121;48
-82.78842713953446;48
-80.79461914953464;45
-83.617632466201;51
-81.95922181286791;47
-82.45715780953452;47
-84.69786979453426;52
-82.53945914120115;50
-82.12795248286797;47
-82.95509380620112;50
-82.12382447620118;51
-83.6196964695344;51
-84.28429913286767;49
-81.79255514620124;46
-83.28842713953446;50
-81.95922181286791;47
-81.71025381453461;44
-83.3686644678677;46
-81.62588847953458;49
