MC Hyperbolic Ising model
p:;3
q:;7
n:;7
Active nodes:;115
Total nodes:;187
Beta:;1
E:;-0.18633899812498247
J:;0.18633899812498247
Gamma:;100
Epsilon:;-1.047197551196598
h:;0.08333333333333337
Thermaliatzion time [its]:;100000000
MC update time [its]:;100000
MC samples:;1000

Time for Thermalization [s]:;72.33191990852356

Time for Sampling [s]:;73.35039615631104

Energy; Boundary_length
-221.19786178201878;45
-239.3825868753497;31
-230.28558032118414;43
-234.09104960951703;38
-228.12820166951764;42
-234.74842826118353;33
-230.776292306184;37
-230.1142696470174;41
-231.4383149653506;40
-226.6374896845178;43
-228.79022432868422;43
-231.10962563951733;40
-234.08640560201695;40
-231.276292306184;42
-240.21127620118293;28
-230.1142696470174;37
-237.89651889784992;33
-229.29022432868422;42
-231.4383149653506;39
-228.79022432868422;42
-231.4383149653506;43
-229.78558032118414;43
-228.46617901035106;43
-227.6374896845178;39
-230.1142696470174;43
-229.28558032118414;40
-224.32273238118475;51
-235.24842826118353;38
-229.95224698785083;46
-235.08176159451688;33
-231.60962563951733;42
-223.4940430553515;48
-230.776292306184;42
-238.0585415570165;31
-229.11891365451748;46
-236.24378425368346;34
-230.776292306184;37
-229.4568909953509;45
-232.2716482986839;38
-235.91045092035014;37
-228.46153500285098;43
-234.7530722686836;39
-223.98939904785144;50
-231.7716482986839;40
-232.26700429118384;38
-232.76236028368376;41
-232.5956936170171;38
-221.34130841118505;49
-228.12820166951764;44
-233.0956936170171;38
-235.24378425368346;33
-235.08176159451688;34
-226.30415635118445;48
-221.50797507785174;49
-231.60962563951733;38
-229.28558032118414;41
-235.58176159451688;38
-233.59104960951703;36
-233.42438294285037;34
-224.81808837368467;44
-233.42438294285037;36
-226.80880035868452;44
-235.5771175870168;35
-237.2344962386833;31
-222.00333107035166;51
-226.64213369201786;45
-234.9197389353503;40
-231.276292306184;42
-227.47082301785113;42
-233.09104960951703;39
-228.95224698785083;42
-224.48475504035136;49
-230.6142696470174;39
-233.2577162761837;36
-232.93367095785052;36
-228.46153500285098;46
-224.81808837368467;48
-227.1328456770177;43
-235.91045092035014;38
-229.29022432868422;43
-224.48939904785144;46
-235.91045092035014;34
-233.42902695035045;36
-226.3134443661846;45
-230.6142696470174;36
-235.5771175870168;34
-232.43367095785052;39
-231.60498163201726;41
-237.2344962386833;35
-228.29951234368437;40
-230.28093631368407;40
-237.23914024618338;34
-239.0585415570165;35
-233.2577162761837;38
-233.59104960951703;38
-231.94295897285068;39
-238.22520822368315;32
-231.4383149653506;40
-223.66070972201817;47
-231.4383149653506;41
-236.07247357951672;33
-226.97082301785113;42
-230.776292306184;38
-229.4568909953509;40
-228.62355766201756;40
-229.61891365451748;40
-232.2716482986839;38
-228.12820166951764;40
-228.2948683361843;41
-226.6374896845178;42
-228.9568909953509;43
-232.43367095785052;42
-229.45224698785083;41
-231.93367095785052;39
-238.22520822368315;32
-235.91045092035014;35
-230.1142696470174;38
-231.10498163201726;39
-230.1142696470174;41
-229.4568909953509;40
-232.2716482986839;39
-232.76700429118384;35
-233.2577162761837;40
-230.776292306184;39
-231.9383149653506;40
-230.78093631368407;42
-228.29951234368437;44
-230.1142696470174;40
-227.1328456770177;43
-232.60033762451718;41
-232.5956936170171;36
-226.64213369201786;42
-229.45224698785083;39
-230.78093631368407;37
